대표도면,출원번호,발명의명칭,발명의명칭(영문),상태,IPC분류,출원인,대리인,발명자,출원일자,등록번호,등록일자,공개번호,공개일자
,1020210173540,우천시 착용이 용이한 반려동물 용품(Easy wearable pet goods for rainy day),Easy wearable pet goods for rainy day,등록,A01K 13/00|A41D 3/04|A42B 1/18,임문숙,이상철,임문숙,2021.12.07,1024120650000.0,2022.06.17,,
,1020200165689,반려동물 융복합 콘텐츠 제공 및 게임 시스템(SYSTEM FOR PROVIDING CONVERGENCE CONTENT OF COMPANION ANIMALS AND GAME),SYSTEM FOR PROVIDING CONVERGENCE CONTENT OF COMPANION ANIMALS AND GAME,공개,G06Q 50/22|G06Q 30/08|G06Q 50/10|G06N 20/00,강성민|김기배,김남혁,강성민|김기배,2020.12.01,,,1020220076817.0,2022.06.08
,1020200000693,반려동물 운구함(A FUNERAL BOX FOR PET),A FUNERAL BOX FOR PET,등록,A01K 29/00|A61G 17/02|A61G 17/04,한재경,정구명,한재경|한경주,2020.01.03,1023550030000.0,2022.01.19,1020210087675.0,2021.07.13
,1020190015003,반려동물 급식 관리 시스템(Management system for feeding companion animal),Management system for feeding companion animal,등록,A01K 5/02|G16H 20/60|G06Q 50/22|H02J 50/10|G08B 21/18,신종섭,전종학|이용하,신종섭,2019.02.08,1022782900000.0,2021.07.12,1020200097521.0,2020.08.19
,1020200162137,빅데이터를 기반으로 반려동물의 정보 및 위치를 공유하는 시스템(SYSTEM FOR SHARING INFORMATION AND LOCATION OF COMPANION ANIMALS BASED ON BIGDATA),SYSTEM FOR SHARING INFORMATION AND LOCATION OF COMPANION ANIMALS BASED ON BIGDATA,공개,G06Q 50/22|G06Q 50/10|G06Q 20/00|G06Q 30/08,강성민|김기배,김남혁,강성민|김기배,2020.11.27,,,1020220074064.0,2022.06.03
,1020220087102,반려동물 관리시스템(Companion animal management system),Companion animal management system,등록,G06Q 50/22|G06Q 50/10|A01K 29/00|A01K 1/01|A01K 11/00|A61B 5/00|A61B 5/11|G08B 21/18|G08B 3/10,블랙썬 주식회사|김 재 진,특허법인 남양,김재진,2022.07.14,1024697550000.0,2022.11.17,,
,1020210062796,반려동물 사체의 퇴비화 방법(Method for composting a pet carcass),Method for composting a pet carcass,공개,C05F 17/20|A01G 9/02|A01G 24/20,이상준,,이상준,2021.05.14,,,1020220155044.0,2022.11.22
,1020200140462,"반려동물 사료 및 간식 큐레이션 방법, 장치 및 이를 이용한 시스템(METHOD AND APPARATUS FOR CURATING Companion animal feed and snack, and system using the same)","METHOD AND APPARATUS FOR CURATING Companion animal feed and snack, and system using the same",등록,G06Q 30/06|G06F 16/951,주식회사 꼬리,특허법인해안,김성진|신지현|김현근|박희진,2020.10.27,1022803070000.0,2021.07.15,,
,1020210002895,IOT 연계 온도제어 모듈형 반려동물 보호함(IOT-linked temperature control module type companion animal protection box),IOT-linked temperature control module type companion animal protection box,공개,A01K 1/02|A01K 1/00|A01K 29/00|H04R 1/02|G06Q 50/02,양정민|강동희|김성겸|박상균|박준우|백계림|신철진|이원민|이우철|이우현|유선준|장재혁|천동욱|허윤,특허법인 남앤남,양정민|강동희|김성겸|박상균|박준우|백계림|신철진|이원민|이우철|이우현|유선준|장재혁|천동욱|허윤,2021.01.08,,,1020220100462.0,2022.07.15
,1020180094968,보호자 안심을 위한 실시간 촬영 콘텐츠 공유 기반 이동형 반려동물 장례 서비스 제공 방법(METHOD FOR PROVIDING MOVABLE FUNERAL SERVICE FOR ANIMAL BASED ON CAMERA CONTENTS SHARING FOR OWNER'S RELIEF),METHOD FOR PROVIDING MOVABLE FUNERAL SERVICE FOR ANIMAL BASED ON CAMERA CONTENTS SHARING FOR OWNER'S RELIEF,등록,G06Q 50/10|H04N 7/18,김도준,김영관,김도준,2018.08.14,1019524150000.0,2019.02.20,,
,1020210061189,황태 대가리를 이용한 반려동물 육수 제조 방법(Method for manufacturing animal broth using dried pollack),Method for manufacturing animal broth using dried pollack,공개,A23K 10/22|A23K 50/40|A23L 17/20,주식회사 다담펫푸드,,김영근,2021.05.12,,,1020220153784.0,2022.11.21
,1020210059179,반려동물을 위한 인공지능 진단 정보 제공 방법 및 시스템(Method and system for providing artificial intelligence diagnosis information for companion animals),Method and system for providing artificial intelligence diagnosis information for companion animals,공개,G16H 50/20|G16H 50/70|G16H 50/30|G16H 80/00|G16H 40/67,주식회사 이노그리드,송인호,김명진|권경민|최진욱|구원본|김바울|김승한|김상규|정혜원,2021.05.07,,,1020220151889.0,2022.11.15
,1020210052739,공유가치 펫 플렛폼 코인은행과 반려동물 맞춤형 정기배송과 종합관리(Bank-specific regular delivery and comprehensive management for common value pet),Bank-specific regular delivery and comprehensive management for common value pet,거절,G06Q 50/22|G08B 21/02|A01K 11/00|A61B 5/024,윤덕기|문상헌,,윤덕기|문상헌,2021.04.23,,,1020220146723.0,2022.11.02
,1020200170822,반려동물 목욕 시스템(PET BATHING SYSTEM),PET BATHING SYSTEM,공개,A01K 13/00|A01K 15/04,이재언,특허법인테헤란,이재언,2020.12.08,,,1020220081198.0,2022.06.15
,1020210061250,락토바실러스 루테리 LBR_C1 균주 및 락토바실러스 아시도필루스 LBA_C5 균주의 사균체를 포함하는 반려동물 사료 조성물(Companion animals feed composition comprising dead cells of Lactobacillus Reuteri LBR_C1 strain and Lactobacillus Acidophilus LBA_C5 strain),Companion animals feed composition comprising dead cells of Lactobacillus Reuteri LBR_C1 strain and Lactobacillus Acidophilus LBA_C5 strain,공개,A23K 10/16|A23K 50/40|A61K 35/747|A61P 29/00|A61P 37/08|A61P 11/06|C12R 1/225,주식회사 오에스피,윤대웅,강재구|이성호|박영빈|김철,2021.05.12,,,1020220153809.0,2022.11.21
,1020210047384,반려동물 피부 측정 및 피부병 관리 시스템(Management System of Skin Condition and Skin Disease for Companion Animal),Management System of Skin Condition and Skin Disease for Companion Animal,공개,A61B 5/00|A61B 5/053|G16H 10/60,(주)트루시스템,장상기,박태홍,2021.04.12,,,1020220141166.0,2022.10.19
,1020180131633,반려동물 급수기 및 그것의 제어방법(WATER SUPPLY DEVICE FOR PETS AND CONTROL METHOD THEREOF),WATER SUPPLY DEVICE FOR PETS AND CONTROL METHOD THEREOF,공개,A01K 7/02|B01D 35/02|G08B 21/18|H02J 7/00,엘지전자 주식회사,박병창,은유숙|전재흥|김주겸|유현선|김성경,2018.10.31,,,1020200048947.0,2020.05.08
,1020180122992,반려동물 급수기(WATER SUPPLY DEVICE FOR PETS),WATER SUPPLY DEVICE FOR PETS,공개,A01K 7/02|B01D 35/02|C02F 1/32,엘지전자 주식회사,박병창,전재흥|김주겸|유현선|김성경,2018.10.16,,,1020200042637.0,2020.04.24
,1020190155621,반려동물용 배변판(DEFECATION PLATE FOR ANIMAL COMPANION),DEFECATION PLATE FOR ANIMAL COMPANION,등록,A01K 1/01|A01K 23/00|B08B 3/02,조성경,정부연,조성경,2019.11.28,1023309050000.0,2021.11.22,1020210066409.0,2021.06.07
,1020170079761,반려동물용 장난감 관리장치 및 그와 연동하는 반려동물 장난감(Apparatus for managing pet toy interlocked with the apparatus),Apparatus for managing pet toy interlocked with the apparatus,등록,A01K 15/02,유신,,유신,2017.06.22,1019684080000.0,2019.04.05,1020190000267.0,2019.01.02
,1020210058560,반려동물 자동 급식기(Automatic Feeding Feeder for Companion Animals),Automatic Feeding Feeder for Companion Animals,공개,A01K 5/02|G01J 1/02,최이진|양태양,특허법인이룸리온,최이진|양태양|강지훈|이홍준,2021.05.06,,,1020220151379.0,2022.11.15
,1020210026514,심탄도 및 심전도 병합을 통해 반려동물 심장질환을 측정하는 시스템 및 이의 동작 방법(SYSTEM FOR MEASURING HEART DISEASE IN COMPANION ANIMALS USING THE COMBINATION OF HEART TRAJECTORY AND ELECTROCARDIOGRAM AND OPERATION METHOD THEREOF),SYSTEM FOR MEASURING HEART DISEASE IN COMPANION ANIMALS USING THE COMBINATION OF HEART TRAJECTORY AND ELECTROCARDIOGRAM AND OPERATION METHOD THEREOF,공개,A61B 5/349|A61B 5/327|A61B 5/11|A61B 5/00|A61B 5/0205,주식회사 에이치알지,정은열,장진욱|윤영민,2021.02.26,,,1020220122861.0,2022.09.05
,1020200159152,체중측정과 사료공급을 통한 반려동물 건강관리 시스템(Pet Health Care System through Weight Measurement and Feeding),Pet Health Care System through Weight Measurement and Feeding,공개,A01K 29/00|A01K 5/02|G01C 17/08,김미림,,김미림|박서현|문성현|김환규,2020.11.24,,,1020220071707.0,2022.05.31
,1020200165592,반려동물 사체 비대면 처리 통합관리 시스템 및 방법(INTEGRATED SYSTEM AND METHOD FOR NON-FACE-TO-FACE TREATMENT OF COMPANION ANIMAL CARCASS),INTEGRATED SYSTEM AND METHOD FOR NON-FACE-TO-FACE TREATMENT OF COMPANION ANIMAL CARCASS,등록,G06Q 50/26|G06N 3/08|G06K 9/00|G06V 10/10|G06K 9/62|G06Q 10/04|G06Q 50/10|G06Q 20/14,(주)아이피캠프,이원섭,석욱민,2020.12.01,1022581620000.0,2021.05.24,,
,1020200038280,반려동물 맞춤형 식수 및 음식 공급 조절 시스템(Customized drinking water and food supply control system for pets),Customized drinking water and food supply control system for pets,등록,A01K 5/02|A01K 7/02|A01K 5/01|G06Q 50/00|G08B 21/18,주식회사 아이비알,전상윤,김태완,2020.03.30,1021372270000.0,2020.07.17,,
,1020200092035,반려동물 세정용 장갑(GLOVES FOR CLEANING COMPANION ANIMAL),GLOVES FOR CLEANING COMPANION ANIMAL,공개,A01K 13/00|A47K 7/03|A46B 5/04|A46B 11/06,한남대학교 산학협력단,박노춘,오성진,2020.07.24,,,1020220013050.0,2022.02.04
,1020200162199,반려동물 사료첨가제 제조 방법(Manufacturing method of feed additive for companion animal),Manufacturing method of feed additive for companion animal,공개,A23K 10/14|A23K 50/40|A23K 20/189,주식회사 엔제이프로퍼티,특허법인아주,정석원,2020.11.27,,,1020220074093.0,2022.06.03
,1020190177209,반려동물 케어장치(CARE APPARATUS FOR COMPANION ANIMAL),CARE APPARATUS FOR COMPANION ANIMAL,등록,A01K 1/02|A01K 13/00|A01K 1/00|A01K 29/00|A61B 5/024|A61B 5/16,방승현,,방승현,2019.12.29,1024048290000.0,2022.05.27,1020210084171.0,2021.07.07
,1020200026082,반려동물 맞춤형 식수 자동 공급 시스템(Pet Customized Automatic Water Supply System),Pet Customized Automatic Water Supply System,등록,A01K 7/02|A23K 20/163|G06Q 50/22,주식회사 아이비알,전상윤,김태완|고규련,2020.03.02,1023674390000.0,2022.02.21,1020210111045.0,2021.09.10
,1020200152993,반려동물용 공 자동 공급기(BALL SUPPLYING APPARATUS FOR PET),BALL SUPPLYING APPARATUS FOR PET,등록,A01K 15/02|A01K 5/02|H04M 1/725|A61B 5/01|A61B 5/00,장아람,특허법인지담,장아람|장정현,2020.11.16,1024651090000.0,2022.11.04,1020220066687.0,2022.05.24
,1020200090369,반려동물 돌봄 품앗이 제공방법 및 시스템(METHOD FOR COMMUNAL SHARING OF PET CARE LABOR AND SYSTEM THEREOF),METHOD FOR COMMUNAL SHARING OF PET CARE LABOR AND SYSTEM THEREOF,등록,G06Q 50/22|G06Q 30/08|G06Q 50/30|H04W 4/021|G06K 19/07|G06K 19/06,오지영,정부연,오지영,2020.07.21,1023682530000.0,2022.02.23,1020220011445.0,2022.01.28
,1020210013761,맞춤형 반려동물 장신구 제작 시스템 및 방법(Customized pet accessories manufacturing system and method),Customized pet accessories manufacturing system and method,거절,G06Q 30/06|G06Q 50/04|G06T 17/00,김일도,,김일도,2021.01.30,,,1020220110429.0,2022.08.08
,1020220104902,반려동물 급수기(LIQUID DISPENSER FOR ANIMALS),LIQUID DISPENSER FOR ANIMALS,공개,A01K 7/02|C02F 1/32|B01D 35/18|B01D 35/02,엘지전자 주식회사,박병창,연제광|김영돈,2022.08.22,,,1020220122584.0,2022.09.02
,1020220104903,반려동물 급수기(Water supply device for pets),Water supply device for pets,공개,A01K 7/02|G08B 3/10|G08B 5/38|B01D 35/02|G01G 17/08|G01G 3/14,엘지전자 주식회사,박병창,연제광|김영돈,2022.08.22,,,1020220122585.0,2022.09.02
,1020220105489,반려동물 급수기(Water supply device for pets),Water supply device for pets,공개,A01K 7/02,엘지전자 주식회사,박병창,유현선|전재흥|김주겸|김성경|은유숙,2022.08.23,,,1020220119356.0,2022.08.29
,1020220104900,반려동물 급수기(LIQUID DISPENSER FOR ANIMALS),LIQUID DISPENSER FOR ANIMALS,공개,A01K 7/02|B01D 35/18|B01D 35/02,엘지전자 주식회사,박병창,연제광|김영돈,2022.08.22,,,1020220119354.0,2022.08.29
,1020210053475,IoT 반려동물 화장실을 이용한 건강 관리 서비스 제공 시스템(SYSTEM FOR PROVIDING HEALTH CARE SERVICE USIGN INTERNET OF THINGS SMART PET LITTERING DEVICE),SYSTEM FOR PROVIDING HEALTH CARE SERVICE USIGN INTERNET OF THINGS SMART PET LITTERING DEVICE,공개,G16H 50/20|G16H 50/30|G16H 40/67|G16H 10/60|C12Q 1/686|A61B 5/00|A61B 5/145|A61B 10/00,주식회사 디랩스,김영관,황도연,2021.04.26,,,1020220147168.0,2022.11.03
,1020180073003,반려동물의 분실을 방지하기 위한 반려동물 관리 시스템(COMPANION ANIMAL MANAGEMENT SYSTEM TO PREVENT LOSS OF COMPANION ANIMALS),COMPANION ANIMAL MANAGEMENT SYSTEM TO PREVENT LOSS OF COMPANION ANIMALS,등록,G06Q 50/14|G06Q 10/02,장선경,김남혁,장선경,2018.06.25,1020694390000.0,2020.01.16,1020190000848.0,2019.01.03
,1020180073002,보호자 선호도 기반의 반려동물 정보 제공 시스템(SYSTEM FOR PROVIDING INFORMATION FOR COMPANION ANIMAL BASED ON PROTECTOR PREFERENCE),SYSTEM FOR PROVIDING INFORMATION FOR COMPANION ANIMAL BASED ON PROTECTOR PREFERENCE,등록,G06Q 50/14|G06Q 30/06,장선경,김남혁,장선경,2018.06.25,1020694380000.0,2020.01.16,1020190000847.0,2019.01.03
,1020190164812,IoT 반려동물 목줄 시스템(IoT pet neckline system),IoT pet neckline system,공개,A01K 27/00|A01K 11/00|A01K 29/00|G01P 15/00,정현민|이지은|김나희|이지연,,정현민|이지은|김나희|이지연,2019.12.11,,,1020210073963.0,2021.06.21
,1020220038720,센서 기반 반려동물 관리용 펫링을 이용한 반려동물 토탈케어 시스템(COMPANION ANIMAL TOTAL CARE SYSTEM USING SENSOR-BASED PET RING FOR COMPANION ANIMAL MANAGEMENT),COMPANION ANIMAL TOTAL CARE SYSTEM USING SENSOR-BASED PET RING FOR COMPANION ANIMAL MANAGEMENT,공개,G06Q 50/22|A01K 27/00|A01K 29/00|H04W 4/38,위너텍 주식회사,유병욱,배현아,2022.03.29,,,1020220147015.0,2022.11.02
,1020180099190,"반려동물 건강관리데이터 제공장치, 방법 및 프로그램(DEVICE, METHOD AND PROGRAM FOR PROVIDING THE HEALTH CARE DATA OF COMPANION ANIMAL)","DEVICE, METHOD AND PROGRAM FOR PROVIDING THE HEALTH CARE DATA OF COMPANION ANIMAL",등록,G16H 10/60|A61B 5/11|G16H 50/20|G16H 30/00,임태백,유철현,임태백,2018.08.24,1020457410000.0,2019.11.12,,
,1020170121620,반려동물 구명의(LIFE JACKET FOR COMPANION ANIMAL AND METHOD THEREOF),LIFE JACKET FOR COMPANION ANIMAL AND METHOD THEREOF,등록,A01K 13/00|A01K 29/00|B63C 9/11|B63C 9/18|B63C 9/08,강문호,정병홍,강문호,2017.09.21,1018253700000.0,2018.01.30,,
,1020200001161,반려동물 관리 장치(Apparatus for pet management),Apparatus for pet management,등록,G06Q 50/22|A01K 29/00|G10L 17/26|G08B 21/02|G01N 33/493|A61B 5/00,주식회사 디케이코리아,특허법인 누리,차승엽,2020.01.06,1021520680000.0,2020.08.31,,
,1020210053306,광 조사를 이용한 반려동물 케어 장치(COMPANION ANIMAL CARE DEVICE USING OPTICAL IRRADIATION),COMPANION ANIMAL CARE DEVICE USING OPTICAL IRRADIATION,공개,A61N 5/06|A01K 13/00,주식회사 레이바이오,특허법인세원,이호|이윤철,2021.04.23,,,1020220146256.0,2022.11.01
,1020180031411,"시약 패드를 이용한 반려동물용 소변검사에 연동하는 주치수의사 서비스 제공방법, 그 방법을 위한 모바일용 소프트웨어 및 소프트웨어 분배서버(Method for Providing Doctor-Connecting-Service Linked Urine Examination for Companion Animial by Using a Reagent Pad, Software for the Method on the Mobile Device and Server for Distributing the Software)","Method for Providing Doctor-Connecting-Service Linked Urine Examination for Companion Animial by Using a Reagent Pad, Software for the Method on the Mobile Device and Server for Distributing the Software",거절,G16H 40/20|G16H 40/67|G06T 7/90,유리벳코리아 주식회사,특허법인아이엠,윤준수,2018.03.19,,,1020190109843.0,2019.09.27
,1020180089285,"해조류 유래 다당류 정제물을 유효성분으로 하는 골 관련 질환의 예방 또는 개선용 조성물, 반려동물 영양 조성물 및 이의 제조방법(COMPOSITION FOR PREVENTING OR IMPROVING BONE-RELATED DISEASE COMPRISING POLYSACCHARIDE PURIFIED FROM SEAWEED EXTRACT AS EFFECTIVE COMPONENT)",COMPOSITION FOR PREVENTING OR IMPROVING BONE-RELATED DISEASE COMPRISING POLYSACCHARIDE PURIFIED FROM SEAWEED EXTRACT AS EFFECTIVE COMPONENT,등록,A61K 36/04|A61K 31/717|A61K 31/731|A61P 19/00|A61P 19/10,이대훈,특허법인 신태양,이대훈,2018.07.31,1019197590000.0,2018.11.13,,
,1020200157201,반려동물 배변봉투를 수납할 수 있는 손목 스트랩(Wrist strap for storage of pet's defecation bag),Wrist strap for storage of pet's defecation bag,거절,A01K 27/00|A01K 23/00,조규일,김건형,조규일,2020.11.20,,,1020220069756.0,2022.05.27
,1020200153449,반려동물 방석(CUSHION FOR PET),CUSHION FOR PET,거절,A01K 1/035|A01K 1/015|A47G 9/10|G01N 27/12,심고운,특허법인 하나,심고운,2020.11.17,,,1020220067110.0,2022.05.24
,1020200010289,반려동물 동결건조 사료 제조방법 및 그 방법에 따라 제조된 반려동물 동결건조 사료(Freeze-dried Feed for Companion Animal and Method),Freeze-dried Feed for Companion Animal and Method,공개,A23K 40/25|A23K 20/142|A23K 20/147|A23K 20/163|A23K 20/26|A23K 10/20|A23K 30/20|A23K 50/40|A23N 17/00|B82Y 40/00,박기원,이성우,박기원,2020.01.29,,,1020210097247.0,2021.08.09
